,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Метод,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,ПК2.0,ПК2.1,ПК2.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2156,314006.0,314006.0,314006.0,94177.0,94177.0,94177.0,0.0,0.0,0.0,2408620.0,2408620.0,2408620.0,0.0,0.0,0.0,692279.0,0.0,1.0,0.86,0.0,1141110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218566.0,1470474.0,2264876.0,96610.0,1674054.0,2042430.0,2396332.0,2396332.0,2396332.0,1258728.0,1258728.0,1258728.0,96832.67,96832.67,22339.39,74493.28,69.06,34.53,34.53,22339.39,96832.67,22339.39,74493.28,69.06,34.53,34.53,74493.28,69.06,34.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.53,3796.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,1700237.0,1700237.0,1700237.0,776279.0,776279.0,776279.0,0.0,0.0,0.0,138695575.0,138695575.0,138695575.0,0.0,0.0,0.0,1700237.0,0.0,1.0,1.0,0.0,90018894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4418294.0,9008783.0,58550000.0,5444341.0,11829261.0,17696.0,17696.0,17696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,3390680.0,3390680.0,3390680.0,17186.0,17186.0,17186.0,0.0,0.0,0.0,1040219.0,1040219.0,1040219.0,5310.0,5310.0,5310.0,3390680.0,334148.0,1.0,1.0,0.0,1158118.0,0.0,0.0,1326093.0,0.0,0.0,1326093.0,0.0,0.0,1326093.0,1391043.0,6029597.0,6503329.0,4120.0,2233996.0,2337391.0,440369.0,440369.0,440369.0,2026788.0,2026788.0,2026788.0,44650.0,44650.0,9801.0,34849.0,87312.0,43656.0,43656.0,9801.0,44650.0,9801.0,34849.0,87312.0,43656.0,43656.0,34849.0,87312.0,43656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43656.0,30181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,823768.0,823768.0,823768.0,101456.0,101456.0,101456.0,,,,6188327.0,6188321.0,6188321.0,,,,823768.0,,1.0,0.98,,3864622.0,,,,,,,,,,5738223.0,1551746.0,5761582.0,1533377.0,1924425.0,3060146.0,906106.0,906106.0,906106.0,6667689.0,6667689.0,6667689.0,533141.92,533141.92,114318.83,418823.09,273.2,136.6,136.6,114318.83,533141.92,114318.83,418823.09,273.2,136.6,136.6,418823.09,273.2,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,325199216.0,325199216.0,325199216.0,30293908.0,30293908.0,30293908.0,7144.0,7144.0,7144.0,1175307739.0,1169601747.0,1169601747.0,0.0,0.0,0.0,482142740.0,98269934.0,1.0,1.0,25567765.0,783278357.0,0.0,0.0,0.0,0.0,0.0,5634538.0,0.0,0.0,0.0,711492462.0,475534777.0,816465514.0,36431283.0,564426148.0,918974433.0,164230855.0,164230855.0,164230855.0,213591556.0,213591556.0,213591556.0,7282795.72,7282795.72,1373569.4,5753295.54,9664105.8,4832052.9,4832052.9,1373569.4,7282795.72,1373569.4,5753295.54,9664105.8,4832052.9,4832052.9,5753295.54,9664105.8,4832052.9,140422.99,17574.23,122848.76,0.0,0.0,155930.78,0.0,4832052.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,43964145.0,43964145.0,43964145.0,5583773.0,5583773.0,5583773.0,1768268.0,1768268.0,1768268.0,66690832.0,66521448.0,66521448.0,15192.0,15192.0,15192.0,55672002.0,540423.0,1.0,1.0,404460.0,46121625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38861893.0,26475722.0,53130398.0,16248669.0,37246563.0,47074105.0,16520484.0,16520484.0,16520484.0,10736913.0,10736913.0,10736913.0,741996.0,741996.0,523370.0,218626.0,26654.0,1237.0,1237.0,523370.0,741996.0,523370.0,218626.0,26654.0,1237.0,1237.0,218626.0,26654.0,1237.0,272.0,227.0,45.0,0.0,0.0,0.0,24180.0,1237.0,90031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,4016954.0,4016954.0,4016954.0,1940528.0,1940528.0,1940528.0,75.0,75.0,75.0,37705245.0,37522819.0,37522819.0,0.0,0.0,0.0,4016559.0,0.0,1.0,1.0,0.0,26138067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40373058.0,15008828.0,15705862.0,12730035.0,15493723.0,20865005.0,3506104.0,3506104.0,3506104.0,1021879.0,1021879.0,1021879.0,47584.61,47584.61,47584.61,0.0,0.0,0.0,0.0,47584.61,47584.61,47584.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34165.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,23450374.0,23450374.0,23450374.0,270690.0,270690.0,270690.0,0.0,0.0,0.0,72306982.0,70350073.0,70350073.0,,,,23450374.0,,1.0,1.01,25843.0,60163088.0,,,,,,,,,,1549803.0,8470932.0,25872457.0,62213147.0,23575953.0,24918223.0,12750144.0,12750144.0,12750144.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,12509135.0,12509135.0,12509135.0,5188577.0,5188577.0,5188577.0,36966.0,36966.0,36966.0,15908650.0,15908650.0,15908650.0,101586.0,101586.0,101586.0,10922559.0,492833.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6426180.0,21776981.0,39380046.0,203766.0,40589190.0,41145692.0,0.0,0.0,0.0,795799.0,795799.0,795799.0,63663.94,63663.94,27987.2,35676.74,0.0,0.0,0.0,27987.2,63663.94,27987.2,35676.74,0.0,0.0,0.0,35676.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,209279.0,,209279.0,30389.0,,30389.0,0.0,,0.0,461184.0,,461184.0,0.0,,0.0,209279.0,0.0,1.0,0.97,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,204336.0,350876.0,,,356868.0,74460.0,,74460.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1094889.0,1094889.0,1094889.0,307360.0,307360.0,307360.0,0.0,0.0,0.0,960773.0,960773.0,960773.0,0.0,0.0,0.0,1094889.0,0.0,1.0,0.96,59594.0,777643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148590.0,2741946.0,2856334.0,0.0,2097442.0,2108477.0,781206.0,781206.0,781206.0,99509.0,99509.0,99509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7960.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,944997.0,944997.0,944997.0,642.0,642.0,642.0,0.0,0.0,0.0,922699.0,922699.0,922699.0,0.0,0.0,0.0,944997.0,0.0,1.0,0.94,0.0,1030373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4753850.0,837699.0,1318674.0,57000.0,233390.0,495490.0,1232500.0,1232500.0,1232500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,61586.0,,61586.0,707.0,,707.0,0.0,,0.0,251717.0,,249006.0,0.0,,0.0,61586.0,0.0,1.0,1.37,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,77972.0,307852.0,,,352303.0,649058.0,,649058.0,11101.0,,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,25151179.0,25151179.0,25151179.0,2595609.0,2595609.0,2595609.0,3685.0,3685.0,3685.0,120526773.0,120507282.0,120507282.0,0.0,0.0,0.0,25151179.0,0.0,1.0,1.0,0.0,57990587.0,0.0,0.0,2064206.0,0.0,0.0,2064206.0,0.0,0.0,2064206.0,27182507.0,28951470.0,51118054.0,767398.0,54255678.0,69236824.0,6994853.0,6994853.0,6994853.0,14105391.0,14105391.0,14105391.0,1128431.25,1128431.25,170633.3,957797.95,0.0,0.0,0.0,170633.3,1128431.25,170633.3,957797.95,0.0,0.0,0.0,957797.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,,,,,,,,,,,,,,,,216841054.0,,2.0,1.0,6696007.0,437714622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129793414.0,228747965.0,299240215.0,137757461.0,470455177.0,612215484.0,,,,15208375.0,15208375.0,15208375.0,787840.0,787840.0,635832.0,152008.0,25872.0,12936.0,12936.0,635832.0,787840.0,635832.0,152008.0,25872.0,12936.0,12936.0,152008.0,25872.0,12936.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,12936.0,402948.0,76849018.0,15830774.0,923985.0,79050788.0,76849018.0,15830774.0,923985.0,83742399.0,76849018.0,15830774.0,923985.0,80742399.0,280474723.0,247227169.0,0.0,0.0,32974228.0,32974228.0,32974228.0,38045469.0,38045469.0,38045469.0,,,,,,,,
2275,71654021.0,71654021.0,71654021.0,1578855.0,1578855.0,1578855.0,0.0,0.0,0.0,210203849.0,204918343.0,204918343.0,0.0,0.0,0.0,71266302.0,11464393.0,1.0,1.0,1386.0,156268981.0,0.0,0.0,15527620.0,0.0,0.0,15527620.0,0.0,0.0,15527620.0,125021117.0,56517228.0,161921396.0,109273737.0,160829688.0,184429702.0,35207064.0,35207064.0,35207064.0,117129255.0,117129255.0,117129255.0,8858927.51,8858927.51,2133073.32,6725606.99,232538.95,80730.6,139174.3,2133073.32,8858927.51,2133073.32,6725606.99,232538.95,80730.6,139174.3,6725606.99,232538.95,80730.6,257870.47,185644.74,47691.54,24534.19,21003.43,247.2,12634.05,139174.3,21003.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,97890067.0,97890067.0,97890067.0,373798.0,373798.0,373798.0,8213071.0,8213071.0,8213071.0,133589652.0,131798925.0,131798925.0,0.0,0.0,0.0,97890067.0,28204318.0,1.0,1.0,9140646.0,78800726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66327413.0,18346149.0,27264267.0,3542788.0,36693864.0,68765306.0,42494423.0,42494423.0,42494423.0,8666000.0,8666000.0,8666000.0,0.0,0.0,0.0,0.0,693280.0,346640.0,346640.0,0.0,0.0,0.0,0.0,693280.0,346640.0,346640.0,0.0,693280.0,346640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346640.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,26416474.0,26416474.0,26416474.0,22885.0,22885.0,22885.0,7284165.0,7284165.0,7284165.0,64369551.0,64369551.0,64369551.0,,,,26416474.0,767783.0,1.0,1.0,,31523111.0,,,,,,,,,,45304864.0,2401296.0,5579621.0,30065218.0,3407459.0,6626158.0,2707920.0,2707920.0,2707920.0,1093318.0,1093318.0,1093318.0,,,,,,,,,,,,,,,,,,,,,,,,,,87465.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,27841868.0,27841868.0,27841868.0,11904813.0,11904813.0,11904813.0,346637.0,346637.0,346637.0,102733053.0,102650811.0,102650811.0,0.0,0.0,0.0,28299182.0,1510390.0,1.0,0.96,1560705.0,105202071.0,0.0,0.0,7600902.0,0.0,0.0,7600902.0,0.0,0.0,7600902.0,35850383.0,45064884.0,55785564.0,23075668.0,57031770.0,81462865.0,19891630.0,19891630.0,19891630.0,67275.0,67275.0,67275.0,4875.0,4875.0,3279.0,1596.0,4.0,2.0,2.0,3279.0,4875.0,3279.0,1596.0,4.0,2.0,2.0,1596.0,4.0,2.0,503.0,80.0,423.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,19969515.0,19969515.0,19969515.0,343408.0,343408.0,343408.0,0.0,0.0,0.0,51545191.0,51262540.0,51262540.0,0.0,0.0,0.0,35155387.0,1365840.0,1.0,1.0,495020.0,24875692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15632682.0,23483169.0,40121049.0,8994538.0,14832842.0,24385325.0,7051782.0,7051782.0,7051782.0,2787055.0,2787055.0,2787055.0,171535.41,171535.41,84667.88,86867.53,27560.52,11218.75,16341.77,84667.88,171535.41,84667.88,86867.53,27560.52,11218.75,16341.77,86867.53,27560.52,11218.75,9.89,8.24,1.65,0.0,0.0,0.0,0.0,16341.77,23858.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,10370186.0,10370186.0,10370186.0,1428165.0,1428165.0,1428165.0,6513687.0,6513687.0,6513687.0,10770083.0,10770083.0,10770083.0,0.0,0.0,0.0,13227152.0,0.0,1.0,1.0,0.0,6353213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427042.0,18668522.0,34016464.0,2274480.0,26279883.0,30300072.0,0.0,0.0,0.0,739053.0,739053.0,739053.0,29963.25,29963.25,29963.25,0.0,0.0,0.0,0.0,29963.25,29963.25,29963.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29161.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,81535823.0,81535823.0,81535823.0,1375909.0,1375909.0,1375909.0,56657.0,56657.0,56657.0,142064393.0,140861100.0,140861100.0,0.0,0.0,0.0,81535823.0,7077273.0,1.0,0.98,980.0,157846954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50433326.0,45761469.0,77140569.0,1731429.0,100845045.0,122358243.0,37155901.0,37155901.0,37155901.0,450763.0,450763.0,450763.0,36061.0,36061.0,26351.0,9710.0,0.0,0.0,0.0,26351.0,36061.0,26351.0,9710.0,0.0,0.0,0.0,9710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,463074.0,463074.0,463074.0,467420.0,467420.0,467420.0,,,,1830857.0,1682060.0,1682060.0,,,,463074.0,,1.0,0.99,,939282.0,,,,,,,,,,334962.0,873294.0,876317.0,64763.0,1512478.0,1680813.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,955940.0,955940.0,955940.0,109893.0,109893.0,109893.0,0.0,0.0,0.0,1215796.0,1213650.0,1213650.0,0.0,0.0,0.0,955940.0,0.0,1.0,1.08,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192139.0,1987997.0,2435860.0,168964.0,2367986.0,2388344.0,1487072.0,1487072.0,1487072.0,94690.0,94690.0,94690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,169862.0,,169862.0,7.0,,7.0,0.0,,0.0,345698.0,,156908.0,0.0,,0.0,169862.0,7678.0,1.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,295088.0,295088.0,,,277947.0,406341.0,,406341.0,11681.0,,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,446843.0,446843.0,446843.0,204232.0,204232.0,204232.0,0.0,0.0,0.0,1581323.0,1581323.0,1581323.0,0.0,0.0,0.0,446843.0,55518.0,1.0,0.93,0.0,79909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027083.0,429042.0,2220477.0,20532.0,922242.0,962676.0,62927.0,62927.0,62927.0,1274733.0,1274733.0,1274733.0,101978.67,101978.67,15828.89,86149.78,0.0,0.0,0.0,15828.89,101978.67,15828.89,86149.78,0.0,0.0,0.0,86149.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,1224606.0,,1224606.0,88233.0,,88233.0,0.0,,0.0,90988.0,,90988.0,0.0,,0.0,1224606.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1507621.0,1824171.0,,,1466220.0,0.0,,0.0,130425.0,,130425.0,3378.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,3378.0,738.0,2640.0,7056.0,3528.0,3528.0,2640.0,7056.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,5396113.0,5396113.0,5396113.0,433509.0,433509.0,433509.0,,,,1911404.0,1799208.0,1799208.0,,,,5396113.0,,1.0,0.99,,703014.0,,,,,,,,,,2663091.0,4976442.0,7741879.0,241992.0,4211548.0,6988131.0,137938.0,137938.0,137938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,213649.0,,213649.0,369.0,,369.0,,,,253307.0,,209025.0,,,,213649.0,,1.0,1.0,,,,,,,,,,,,,,218499.0,,,56756.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,80077.0,80077.0,80077.0,74622.0,74622.0,74622.0,0.0,0.0,0.0,1215762.0,1215762.0,1215762.0,0.0,0.0,0.0,80077.0,0.0,1.0,1.01,0.0,16647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269847.0,520237.0,520657.0,141486.0,398869.0,495917.0,641463.0,641463.0,641463.0,59807.0,59807.0,59807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.99,696.66,139.33,0.0,0.0,0.0,0.0,0.0,3948.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,821744.0,,821744.0,1764.0,,1764.0,8347.0,,8347.0,604164.0,,604203.0,0.0,,0.0,821744.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,169680.0,1325589.0,,,897065.0,284912.0,,284912.0,1005801.0,,1005801.0,80464.1,0.0,0.0,0.0,0.0,0.0,0.0,14224.55,80464.1,14224.55,66239.55,0.0,0.0,0.0,66239.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,13871337.0,13871337.0,13871337.0,1580354.0,1580354.0,1580354.0,2034729.0,2034729.0,2034729.0,44824435.0,44752770.0,44752770.0,0.0,0.0,0.0,33597871.0,0.0,1.0,0.98,203048.0,24922295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10236907.0,27247895.0,30798506.0,10551788.0,24557390.0,35271489.0,5012386.0,5012386.0,5012386.0,8725339.0,8725339.0,8725339.0,636131.83,636131.83,275485.56,360646.27,0.0,0.0,0.0,275485.56,636131.83,275485.56,360646.27,0.0,0.0,0.0,360646.27,0.0,0.0,61895.31,292.97,61602.34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,18815799.0,18815799.0,18815799.0,131346.0,131346.0,131346.0,21017.0,21017.0,21017.0,24395179.0,24313239.0,24313239.0,,,,18815674.0,1246473.0,1.0,1.01,4332220.0,14364871.0,,,,,,,,,,34831570.0,13397047.0,28599069.0,220438.0,21918025.0,36650826.0,19221397.0,19221397.0,19221397.0,5284270.0,5284270.0,5284270.0,344049.68,344049.68,315260.28,28789.4,22648.94,10143.33,12505.61,315260.28,344049.68,315260.28,28789.4,22648.94,10143.33,12505.61,28789.4,22648.94,10143.33,,,,,,,,12505.61,56042.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,96259.0,,96259.0,33701.0,,33701.0,,,,341716.0,,303518.0,,,,96259.0,,1.0,0.98,,,,,,,,,,,,,243053.0,297702.0,,,198619.0,13724.0,,13724.0,239533.0,,239533.0,17919.57,0.0,,,0.0,,,4344.47,17919.57,4344.47,13575.1,0.0,0.0,0.0,13575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,5040065.0,5040065.0,5040065.0,43904.0,43904.0,43904.0,205.0,205.0,205.0,11894730.0,11834366.0,11834366.0,,,,5040065.0,104970.0,1.0,1.0,,9342663.0,,,,,,,,,,4051481.0,5728670.0,9833125.0,3444494.0,4905529.0,8568273.0,1848227.0,1848227.0,1848227.0,2133930.0,2133930.0,2133930.0,119722.18,119722.18,56815.69,62906.49,30756.2,15378.1,15378.1,56815.69,119722.18,56815.69,62906.49,30756.2,15378.1,15378.1,62906.49,30756.2,15378.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15378.1,20236.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,14755079.0,14755079.0,14755079.0,606443.0,606443.0,606443.0,89264.0,89264.0,89264.0,18888296.0,19531598.0,19531598.0,,,,15630049.0,,1.0,0.98,,3087977.0,,,,,,,,,,20398811.0,3045533.0,10751997.0,21582629.0,9582294.0,11764153.0,405068.0,405068.0,405068.0,683506.0,683506.0,683506.0,53590.51,53590.51,10296.65,43293.86,,,,10296.65,53590.51,10296.65,43293.86,,,,43293.86,,,,,,,,,,,1089.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,16878449.0,16878449.0,16878449.0,5923275.0,5923275.0,5923275.0,0.0,0.0,0.0,1026612.0,1026612.0,1026612.0,0.0,0.0,0.0,35347012.0,0.0,1.0,0.93,0.0,44411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355476.0,36577578.0,36800704.0,17274.0,22044134.0,22104378.0,0.0,0.0,0.0,1865562.0,1865562.0,1865562.0,149244.96,149244.96,38602.05,110642.91,0.0,0.0,0.0,38602.05,149244.96,38602.05,110642.91,0.0,0.0,0.0,110642.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,116403614.0,116403614.0,116403614.0,7756326.0,7756326.0,7756326.0,4917618.0,4917618.0,4917618.0,19991972.0,19977815.0,19977815.0,0.0,0.0,0.0,130319924.0,445012.0,1.0,0.93,0.0,4748323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38718548.0,81305417.0,183692317.0,5048575.0,91909896.0,130536338.0,24409275.0,24409275.0,24409275.0,19026163.0,19026163.0,19026163.0,1522093.0,1522093.0,972852.0,549241.0,0.0,0.0,0.0,972852.0,1522093.0,972852.0,549241.0,0.0,0.0,0.0,549241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,353269.0,,353269.0,1298.0,,1298.0,,,,922823.0,,886336.0,,,,353269.0,6328.0,1.0,1.0,,,,,,,,,,,,,120824.0,411660.0,,,317584.0,184812.0,,184812.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,4512194.0,4512194.0,4512194.0,255789.0,255789.0,255789.0,0.0,0.0,0.0,2705866.0,2705866.0,2705866.0,0.0,0.0,0.0,4847324.0,10513.0,1.0,1.0,0.0,614489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401986.0,3841648.0,9516612.0,345382.0,4498847.0,7510053.0,179686.0,179686.0,179686.0,3375295.0,3375295.0,3375295.0,260584.89,260584.89,45565.67,215019.22,0.0,0.0,0.0,45565.67,260584.89,45565.67,215019.22,0.0,0.0,0.0,215019.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9438.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,754314.0,754314.0,754314.0,156144.0,156144.0,156144.0,,,,3929107.0,3929107.0,3929107.0,,,,754314.0,,1.0,1.01,,1572125.0,,,,,,,,,,1872498.0,4134890.0,8710214.0,19525.0,7950310.0,8036010.0,960564.0,960564.0,960564.0,3953282.0,3953282.0,3953282.0,151745.72,151745.72,58052.71,93693.01,147248.26,73624.13,73624.13,58052.71,151745.72,58052.71,93693.01,147248.26,73624.13,73624.13,93693.01,147248.26,73624.13,,,,,,,,73624.13,17268.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
